"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-11","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.44","","","","2"
"2018-12","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.55","","","","2"
"2019-01","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.37","","","","2"
"2019-02","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.05","","","","2"
"2019-03","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.01","","","","2"
"2019-04","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.88","","","","2"
"2019-05","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.16","","","","2"
"2019-06","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.46","","","","2"
"2019-07","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.83","","","","2"
"2019-08","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.36","","","","2"
"2019-09","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.37","","","","2"
"2019-10","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.69","","","","2"
"2019-11","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.10","","","","2"
"2019-12","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.13","","","","2"
"2020-01","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.18","","","","2"
"2020-02","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.83","","","","2"
"2020-03","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.20","","","","2"
"2020-04","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.85","","","","2"
"2020-05","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.89","","","","2"
"2020-06","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.89","","","","2"
"2020-07","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.38","","","","2"
"2020-08","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.79","","","","2"
"2020-09","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.09","","","","2"
"2020-10","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","4.74","","","","2"
"2020-11","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","4.66","","","","2"
"2020-12","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.22","","","","2"
"2021-01","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.20","","","","2"
"2021-02","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.41","","","","2"
"2021-03","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.35","","","","2"
"2021-04","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.19","","","","2"
"2021-05","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.35","","","","2"
"2021-06","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.42","","","","2"
"2021-07","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.93","","","","2"
"2021-08","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.17","","","","2"
"2021-09","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.83","","","","2"
"2021-10","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","7.19","","","","2"
"2021-11","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","7.15","","","","2"
"2021-12","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.28","","","","2"
"2022-01","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.49","","","","2"
"2022-02","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.75","","","","2"
"2022-03","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","6.49","","","","2"
"2022-04","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","7.26","","","","2"
"2022-05","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.99","","","","2"
"2022-06","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","5.52","","","","2"
"2022-07","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","7.23","","","","2"
"2022-08","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","8.22","","","","2"
"2022-09","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","8.37","","","","2"
"2022-10","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","7.62","","","","2"
"2022-11","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","8.62","","","","2"
"2022-12","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","7.66","","","","2"
"2023-01","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","8.24","","","","2"
"2023-02","Saskatchewan","2016A000247","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834608","8.43","8.39","","","","2"
"2018-02","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.78","","","","2"
"2018-03","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.51","","","","2"
"2018-04","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.68","","","","2"
"2018-05","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.44","","","","2"
"2018-06","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.11","","","","2"
"2018-07","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.56","","","","2"
"2018-08","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.77","","","","2"
"2018-09","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.44","","","","2"
"2018-10","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.86","","","","2"
"2018-11","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.97","","","","2"
"2018-12","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.94","","","","2"
"2019-01","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.03","","","","2"
"2019-02","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.93","","","","2"
"2019-03","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.46","","","","2"
"2019-04","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.66","","","","2"
"2019-05","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.53","","","","2"
"2019-06","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.87","","","","2"
"2019-07","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.71","","","","2"
"2019-08","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.60","","","","2"
"2019-09","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.66","","","","2"
"2019-10","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.58","","","","2"
"2019-11","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.85","","","","2"
"2019-12","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.28","","","","2"
"2020-01","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.85","","","","2"
"2020-02","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.45","","","","2"
"2020-03","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.72","","","","2"
"2020-04","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.56","","","","2"
"2020-05","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.16","","","","2"
"2020-06","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.82","","","","2"
"2020-07","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.95","","","","2"
"2020-08","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.59","","","","2"
"2020-09","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.43","","","","2"
"2020-10","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.58","","","","2"
"2020-11","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.86","","","","2"
"2020-12","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.95","","","","2"
"2021-01","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.56","","","","2"
"2021-02","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.61","","","","2"
"2021-03","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.65","","","","2"
"2021-04","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.66","","","","2"
"2021-05","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","5.92","","","","2"
"2021-06","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.10","","","","2"
"2021-07","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.21","","","","2"
"2021-08","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.39","","","","2"
"2021-09","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.55","","","","2"
"2021-10","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.24","","","","2"
"2021-11","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.72","","","","2"
"2021-12","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.70","","","","2"
"2022-01","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.40","","","","2"
"2022-02","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.60","","","","2"
"2022-03","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.73","","","","2"
"2022-04","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.75","","","","2"
"2022-05","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.80","","","","2"
"2022-06","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.63","","","","2"
"2022-07","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.86","","","","2"
"2022-08","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.90","","","","2"
"2022-09","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.85","","","","2"
"2022-10","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.72","","","","2"
"2022-11","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.96","","","","2"
"2022-12","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","7.18","","","","2"
"2023-01","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.53","","","","2"
"2023-02","Saskatchewan","2016A000247","Bacon, 500 grams","Dollars","81","units","0","v1159447264","8.10","6.68","","","","2"
"2018-02","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.06","","","","2"
"2018-03","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.38","","","","2"
"2018-04","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.04","","","","2"
"2018-05","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.24","","","","2"
"2018-06","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.33","","","","2"
"2018-07","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.11","","","","2"
"2018-08","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.02","","","","2"
"2018-09","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.00","","","","2"
"2018-10","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","2.84","","","","2"
"2018-11","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.07","","","","2"
"2018-12","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.29","","","","2"
"2019-01","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.04","","","","2"
"2019-02","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","2.99","","","","2"
"2019-03","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.27","","","","2"
"2019-04","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.33","","","","2"
"2019-05","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.03","","","","2"
"2019-06","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.19","","","","2"
"2019-07","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.31","","","","2"
"2019-08","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.35","","","","2"
"2019-09","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.19","","","","2"
"2019-10","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.31","","","","2"
"2019-11","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.37","","","","2"
"2019-12","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.78","","","","2"
"2020-01","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.42","","","","2"
"2020-02","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.23","","","","2"
"2020-03","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.58","","","","2"
"2020-04","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.79","","","","2"
"2020-05","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.61","","","","2"
"2020-06","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.54","","","","2"
"2020-07","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.52","","","","2"
"2020-08","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.45","","","","2"
"2020-09","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.27","","","","2"
"2020-10","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.38","","","","2"
"2020-11","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.40","","","","2"
"2020-12","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.53","","","","2"
"2021-01","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.03","","","","2"
"2021-02","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.41","","","","2"
"2021-03","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.48","","","","2"
"2021-04","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.34","","","","2"
"2021-05","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.41","","","","2"
"2021-06","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.41","","","","2"
"2021-07","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.58","","","","2"
"2021-08","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.55","","","","2"
"2021-09","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.48","","","","2"
"2021-10","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.52","","","","2"
"2021-11","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.51","","","","2"
"2021-12","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.77","","","","2"
"2022-01","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.77","","","","2"
"2022-02","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.86","","","","2"
"2022-03","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.67","","","","2"
"2022-04","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.80","","","","2"
"2022-05","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.89","","","","2"
"2022-06","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.89","","","","2"
"2022-07","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.96","","","","2"
"2022-08","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.83","","","","2"
"2022-09","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.74","","","","2"
"2022-10","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.69","","","","2"
"2022-11","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.79","","","","2"
"2022-12","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.94","","","","2"
"2023-01","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.68","","","","2"
"2023-02","Saskatchewan","2016A000247","Wieners, 400 grams","Dollars","81","units","0","v1159447265","8.11","3.82","","","","2"
"2018-02","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","18.77","","","","2"
"2018-03","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","20.34","","","","2"
"2018-04","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","23.35","","","","2"
"2018-05","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.63","","","","2"
"2018-06","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.75","","","","2"
"2018-07","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.75","","","","2"
"2018-08","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","19.86","","","","2"
"2018-09","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.51","","","","2"
"2018-10","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.83","","","","2"
"2018-11","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.10","","","","2"
"2018-12","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.99","","","","2"
"2019-01","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","25.41","","","","2"
"2019-02","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","24.40","","","","2"
"2019-03","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","25.06","","","","2"
"2019-04","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","24.10","","","","2"
"2019-05","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","23.57","","","","2"
"2019-06","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","23.81","","","","2"
"2019-07","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","20.68","","","","2"
"2019-08","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","20.92","","","","2"
"2019-09","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","20.71","","","","2"
"2019-10","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.30","","","","2"
"2019-11","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","23.11","","","","2"
"2019-12","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.94","","","","2"
"2020-01","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.02","","","","2"
"2020-02","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","19.35","","","","2"
"2020-03","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","19.16","","","","2"
"2020-04","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.36","","","","2"
"2020-05","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","24.29","","","","2"
"2020-06","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","23.91","","","","2"
"2020-07","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.57","","","","2"
"2020-08","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","19.10","","","","2"
"2020-09","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.09","","","","2"
"2020-10","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.42","","","","2"
"2020-11","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","20.61","","","","2"
"2020-12","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.01","","","","2"
"2021-01","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","19.07","","","","2"
"2021-02","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","19.17","","","","2"
"2021-03","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","18.89","","","","2"
"2021-04","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","20.16","","","","2"
"2021-05","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","19.51","","","","2"
"2021-06","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","21.17","","","","2"
"2021-07","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.47","","","","2"
"2021-08","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","22.09","","","","2"
"2021-09","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","24.69","","","","2"
"2021-10","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","24.36","","","","2"
"2021-11","Saskatchewan","2016A000247","Salmon, per kilogram","Dollars","81","units","0","v1458870193","8.78","25.24","","","","2"
